metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
lustre.mds.mdt.exports.mkdir.max,gauge,,microsecond,,Maximum mkdir operation time from MDT exports,0,lustre,mds exports mkdir max,,
lustre.mds.mdt.exports.mkdir.min,gauge,,microsecond,,Minimum mkdir operation time from MDT exports,0,lustre,mds exports mkdir min,,
lustre.mds.mdt.exports.mkdir.sum,gauge,,microsecond,,Total mkdir operation time from MDT exports,0,lustre,mds exports mkdir sum,,
lustre.mds.mdt.exports.mkdir.sumsq,gauge,,,,Sum of squares for mkdir operation times from MDT exports,0,lustre,mds exports mkdir sumsq,,
lustre.mds.mdt.exports.mknod.count,count,,,,Number of mknod operations from MDT exports,0,lustre,mds exports mknod count,,
lustre.mds.mdt.exports.mknod.max,gauge,,microsecond,,Maximum mknod operation time from MDT exports,0,lustre,mds exports mknod max,,
lustre.mds.mdt.exports.mknod.min,gauge,,microsecond,,Minimum mknod operation time from MDT exports,0,lustre,mds exports mknod min,,
lustre.mds.mdt.exports.mknod.sum,gauge,,microsecond,,Total mknod operation time from MDT exports,0,lustre,mds exports mknod sum,,
lustre.mds.mdt.exports.mknod.sumsq,gauge,,,,Sum of squares for mknod operation times from MDT exports,0,lustre,mds exports mknod sumsq,,
lustre.mds.mdt.exports.open.count,count,,,,Number of open operations from MDT exports,0,lustre,mds exports open count,,
lustre.mds.mdt.exports.open.max,gauge,,microsecond,,Maximum open operation time from MDT exports,0,lustre,mds exports open max,,
lustre.mds.mdt.exports.open.min,gauge,,microsecond,,Minimum open operation time from MDT exports,0,lustre,mds exports open min,,
lustre.mds.mdt.exports.open.sum,gauge,,microsecond,,Total open operation time from MDT exports,0,lustre,mds exports open sum,,
lustre.mds.mdt.exports.open.sumsq,gauge,,,,Sum of squares for open operation times from MDT exports,0,lustre,mds exports open sumsq,,
lustre.mds.mdt.exports.parallel_rename_file.count,count,,,,Number of parallel file rename operations from MDT exports,0,lustre,mds exports parallel rename file count,,
lustre.mds.mdt.exports.parallel_rename_file.max,gauge,,microsecond,,Maximum parallel file rename operation time from MDT exports,0,lustre,mds exports parallel rename file max,,
lustre.mds.mdt.exports.parallel_rename_file.min,gauge,,microsecond,,Minimum parallel file rename operation time from MDT exports,0,lustre,mds exports parallel rename file min,,
lustre.mds.mdt.exports.parallel_rename_file.sum,gauge,,microsecond,,Total parallel file rename operation time from MDT exports,0,lustre,mds exports parallel rename file sum,,
lustre.mds.mdt.exports.parallel_rename_file.sumsq,gauge,,,,Sum of squares for parallel file rename operation times from MDT exports,0,lustre,mds exports parallel rename file sumsq,,
lustre.mds.mdt.exports.rename.count,count,,,,Number of rename operations from MDT exports,0,lustre,mds exports rename count,,
lustre.mds.mdt.exports.rename.max,gauge,,microsecond,,Maximum rename operation time from MDT exports,0,lustre,mds exports rename max,,
lustre.mds.mdt.exports.rename.min,gauge,,microsecond,,Minimum rename operation time from MDT exports,0,lustre,mds exports rename min,,
lustre.mds.mdt.exports.rename.sum,gauge,,microsecond,,Total rename operation time from MDT exports,0,lustre,mds exports rename sum,,
lustre.mds.mdt.exports.rename.sumsq,gauge,,,,Sum of squares for rename operation times from MDT exports,0,lustre,mds exports rename sumsq,,
lustre.mds.mdt.exports.rmdir.count,count,,,,Number of rmdir operations from MDT exports,0,lustre,mds exports rmdir count,,
lustre.mds.mdt.exports.rmdir.max,gauge,,microsecond,,Maximum rmdir operation time from MDT exports,0,lustre,mds exports rmdir max,,
lustre.mds.mdt.exports.rmdir.min,gauge,,microsecond,,Minimum rmdir operation time from MDT exports,0,lustre,mds exports rmdir min,,
lustre.mds.mdt.exports.rmdir.sum,gauge,,microsecond,,Total rmdir operation time from MDT exports,0,lustre,mds exports rmdir sum,,
lustre.mds.mdt.exports.rmdir.sumsq,gauge,,,,Sum of squares for rmdir operation times from MDT exports,0,lustre,mds exports rmdir sumsq,,
lustre.mds.mdt.exports.samedir_rename.count,count,,,,Number of same-directory rename operations from MDT exports,0,lustre,mds exports samedir rename count,,
lustre.mds.mdt.exports.samedir_rename.max,gauge,,microsecond,,Maximum same-directory rename operation time from MDT exports,0,lustre,mds exports samedir rename max,,
lustre.mds.mdt.exports.samedir_rename.min,gauge,,microsecond,,Minimum same-directory rename operation time from MDT exports,0,lustre,mds exports samedir rename min,,
lustre.mds.mdt.exports.samedir_rename.sum,gauge,,microsecond,,Total same-directory rename operation time from MDT exports,0,lustre,mds exports samedir rename sum,,
lustre.mds.mdt.exports.samedir_rename.sumsq,gauge,,,,Sum of squares for same-directory rename operation times from MDT exports,0,lustre,mds exports samedir rename sumsq,,
lustre.mds.mdt.exports.setattr.count,count,,,,Number of setattr operations from MDT exports,0,lustre,mds exports setattr count,,
lustre.mds.mdt.exports.setattr.max,gauge,,microsecond,,Maximum setattr operation time from MDT exports,0,lustre,mds exports setattr max,,
lustre.mds.mdt.exports.setattr.min,gauge,,microsecond,,Minimum setattr operation time from MDT exports,0,lustre,mds exports setattr min,,
lustre.mds.mdt.exports.setattr.sum,gauge,,microsecond,,Total setattr operation time from MDT exports,0,lustre,mds exports setattr sum,,
lustre.mds.mdt.exports.setattr.sumsq,gauge,,,,Sum of squares for setattr operation times from MDT exports,0,lustre,mds exports setattr sumsq,,
lustre.mds.mdt.exports.setxattr.count,count,,,,Number of setxattr operations from MDT exports,0,lustre,mds exports setxattr count,,
lustre.mds.mdt.exports.setxattr.max,gauge,,microsecond,,Maximum setxattr operation time from MDT exports,0,lustre,mds exports setxattr max,,
lustre.mds.mdt.exports.setxattr.min,gauge,,microsecond,,Minimum setxattr operation time from MDT exports,0,lustre,mds exports setxattr min,,
lustre.mds.mdt.exports.setxattr.sum,gauge,,microsecond,,Total setxattr operation time from MDT exports,0,lustre,mds exports setxattr sum,,
lustre.mds.mdt.exports.setxattr.sumsq,gauge,,,,Sum of squares for setxattr operation times from MDT exports,0,lustre,mds exports setxattr sumsq,,
lustre.mds.mdt.exports.statfs.count,count,,,,Number of statfs operations from MDT exports,0,lustre,mds exports statfs count,,
lustre.mds.mdt.exports.statfs.max,gauge,,microsecond,,Maximum statfs operation time from MDT exports,0,lustre,mds exports statfs max,,
lustre.mds.mdt.exports.statfs.min,gauge,,microsecond,,Minimum statfs operation time from MDT exports,0,lustre,mds exports statfs min,,
lustre.mds.mdt.exports.statfs.sum,gauge,,microsecond,,Total statfs operation time from MDT exports,0,lustre,mds exports statfs sum,,
lustre.mds.mdt.exports.statfs.sumsq,gauge,,,,Sum of squares for statfs operation times from MDT exports,0,lustre,mds exports statfs sumsq,,
lustre.mds.mdt.exports.sync.count,count,,,,Number of sync operations from MDT exports,0,lustre,mds exports sync count,,
lustre.mds.mdt.exports.sync.max,gauge,,microsecond,,Maximum sync operation time from MDT exports,0,lustre,mds exports sync max,,
lustre.mds.mdt.exports.sync.min,gauge,,microsecond,,Minimum sync operation time from MDT exports,0,lustre,mds exports sync min,,
lustre.mds.mdt.exports.sync.sum,gauge,,microsecond,,Total sync operation time from MDT exports,0,lustre,mds exports sync sum,,
lustre.mds.mdt.exports.sync.sumsq,gauge,,,,Sum of squares for sync operation times from MDT exports,0,lustre,mds exports sync sumsq,,
lustre.mds.mdt.exports.unlink.count,count,,,,Number of unlink operations from MDT exports,0,lustre,mds exports unlink count,,
lustre.mds.mdt.exports.unlink.max,gauge,,microsecond,,Maximum unlink operation time from MDT exports,0,lustre,mds exports unlink max,,
lustre.mds.mdt.exports.unlink.min,gauge,,microsecond,,Minimum unlink operation time from MDT exports,0,lustre,mds exports unlink min,,
lustre.mds.mdt.exports.unlink.sum,gauge,,microsecond,,Total unlink operation time from MDT exports,0,lustre,mds exports unlink sum,,
lustre.mds.mdt.exports.unlink.sumsq,gauge,,,,Sum of squares for unlink operation times from MDT exports,0,lustre,mds exports unlink sumsq,,
lustre.mds.mdt.ldlm_ibits_enqueue.count,count,,,,Number of LDLM intent-bit enqueue operations from MDT,0,lustre,mds mdt ldlm ibits enqueue count,,
lustre.mds.mdt.ldlm_ibits_enqueue.max,gauge,,request,,Maximum number of LDLM intent-bit enqueue requests from MDT,0,lustre,mds mdt ldlm ibits enqueue max,,
lustre.mds.mdt.ldlm_ibits_enqueue.min,gauge,,request,,Minimum number of LDLM intent-bit enqueue requests from MDT,0,lustre,mds mdt ldlm ibits enqueue min,,
lustre.mds.mdt.ldlm_ibits_enqueue.sum,gauge,,request,,Total number of LDLM intent-bit enqueue requests from MDT,0,lustre,mds mdt ldlm ibits enqueue sum,,
lustre.mds.mdt.ldlm_ibits_enqueue.sumsq,gauge,,,,Sum of squares for LDLM intent-bit enqueue requests from MDT,0,lustre,mds mdt ldlm ibits enqueue sumsq,,
lustre.mds.mdt.llog_origin_handle_next_block.count,count,,,,Number of llog origin handle next block operations from MDT,0,lustre,mds mdt llog origin handle next block count,,
lustre.mds.mdt.llog_origin_handle_next_block.max,gauge,,microsecond,,Maximum llog origin handle next block operation time from MDT,0,lustre,mds mdt llog origin handle next block max,,
lustre.mds.mdt.llog_origin_handle_next_block.min,gauge,,microsecond,,Minimum llog origin handle next block operation time from MDT,0,lustre,mds mdt llog origin handle next block min,,
lustre.mds.mdt.llog_origin_handle_next_block.sum,gauge,,microsecond,,Total llog origin handle next block operation time from MDT,0,lustre,mds mdt llog origin handle next block sum,,
lustre.mds.mdt.llog_origin_handle_next_block.sumsq,gauge,,,,Sum of squares for llog origin handle next block operation times from MDT,0,lustre,mds mdt llog origin handle next block sumsq,,
lustre.mds.mdt.llog_origin_handle_open.count,count,,,,Number of llog origin handle open operations from MDT,0,lustre,mds mdt llog origin handle open count,,
lustre.mds.mdt.llog_origin_handle_open.max,gauge,,microsecond,,Maximum llog origin handle open operation time from MDT,0,lustre,mds mdt llog origin handle open max,,
lustre.mds.mdt.llog_origin_handle_open.min,gauge,,microsecond,,Minimum llog origin handle open operation time from MDT,0,lustre,mds mdt llog origin handle open min,,
lustre.mds.mdt.llog_origin_handle_open.sum,gauge,,microsecond,,Total llog origin handle open operation time from MDT,0,lustre,mds mdt llog origin handle open sum,,
lustre.mds.mdt.llog_origin_handle_open.sumsq,gauge,,,,Sum of squares for llog origin handle open operation times from MDT,0,lustre,mds mdt llog origin handle open sumsq,,
lustre.mds.mdt.llog_origin_handle_read_header.count,count,,,,Number of llog origin handle read header operations from MDT,0,lustre,mds mdt llog origin handle read header count,,
lustre.mds.mdt.llog_origin_handle_read_header.max,gauge,,microsecond,,Maximum llog origin handle read header operation time from MDT,0,lustre,mds mdt llog origin handle read header max,,
lustre.mds.mdt.llog_origin_handle_read_header.min,gauge,,microsecond,,Minimum llog origin handle read header operation time from MDT,0,lustre,mds mdt llog origin handle read header min,,
lustre.mds.mdt.llog_origin_handle_read_header.sum,gauge,,microsecond,,Total llog origin handle read header operation time from MDT,0,lustre,mds mdt llog origin handle read header sum,,
lustre.mds.mdt.llog_origin_handle_read_header.sumsq,gauge,,,,Sum of squares for llog origin handle read header operation times from MDT,0,lustre,mds mdt llog origin handle read header sumsq,,
lustre.mds.mdt.mds_connect.count,count,,,,Number of MDS connect operations from MDT,0,lustre,mds mdt mds connect count,,
lustre.mds.mdt.mds_connect.max,gauge,,microsecond,,Maximum MDS connect operation time from MDT,0,lustre,mds mdt mds connect max,,
lustre.mds.mdt.mds_connect.min,gauge,,microsecond,,Minimum MDS connect operation time from MDT,0,lustre,mds mdt mds connect min,,
lustre.mds.mdt.mds_connect.sum,gauge,,microsecond,,Total MDS connect operation time from MDT,0,lustre,mds mdt mds connect sum,,
lustre.mds.mdt.mds_connect.sumsq,gauge,,,,Sum of squares for MDS connect operation times from MDT,0,lustre,mds mdt mds connect sumsq,,
lustre.mds.mdt.mds_get_root.count,count,,,,Number of MDS get root operations from MDT,0,lustre,mds mdt mds get root count,,
lustre.mds.mdt.mds_get_root.max,gauge,,microsecond,,Maximum MDS get root operation time from MDT,0,lustre,mds mdt mds get root max,,
lustre.mds.mdt.mds_get_root.min,gauge,,microsecond,,Minimum MDS get root operation time from MDT,0,lustre,mds mdt mds get root min,,
lustre.mds.mdt.mds_get_root.sum,gauge,,microsecond,,Total MDS get root operation time from MDT,0,lustre,mds mdt mds get root sum,,
lustre.mds.mdt.mds_get_root.sumsq,gauge,,,,Sum of squares for MDS get root operation times from MDT,0,lustre,mds mdt mds get root sumsq,,
lustre.mds.mdt.mds_getattr_lock.count,count,,,,Number of MDS getattr lock operations from MDT,0,lustre,mds mdt mds getattr lock count,,
lustre.mds.mdt.mds_getattr_lock.max,gauge,,microsecond,,Maximum MDS getattr lock operation time from MDT,0,lustre,mds mdt mds getattr lock max,,
lustre.mds.mdt.mds_getattr_lock.min,gauge,,microsecond,,Minimum MDS getattr lock operation time from MDT,0,lustre,mds mdt mds getattr lock min,,
lustre.mds.mdt.mds_getattr_lock.sum,gauge,,microsecond,,Total MDS getattr lock operation time from MDT,0,lustre,mds mdt mds getattr lock sum,,
lustre.mds.mdt.mds_getattr_lock.sumsq,gauge,,,,Sum of squares for MDS getattr lock operation times from MDT,0,lustre,mds mdt mds getattr lock sumsq,,
lustre.mds.mdt.mds_hsm_state_set.count,count,,,,Number of MDS HSM state set operations from MDT,0,lustre,mds mdt mds hsm state set count,,
lustre.mds.mdt.mds_hsm_state_set.max,gauge,,microsecond,,Maximum MDS HSM state set operation time from MDT,0,lustre,mds mdt mds hsm state set max,,
lustre.mds.mdt.mds_hsm_state_set.min,gauge,,microsecond,,Minimum MDS HSM state set operation time from MDT,0,lustre,mds mdt mds hsm state set min,,
lustre.mds.mdt.mds_hsm_state_set.sum,gauge,,microsecond,,Total MDS HSM state set operation time from MDT,0,lustre,mds mdt mds hsm state set sum,,
lustre.mds.mdt.mds_hsm_state_set.sumsq,gauge,,,,Sum of squares for MDS HSM state set operation times from MDT,0,lustre,mds mdt mds hsm state set sumsq,,
lustre.mds.mdt.mds_reint_create.count,count,,,,Number of MDS re-integration create operations from MDT,0,lustre,mds mdt mds reint create count,,
lustre.mds.mdt.mds_reint_create.max,gauge,,request,,Maximum number of MDS re-integration create requests from MDT,0,lustre,mds mdt mds reint create max,,
lustre.mds.mdt.mds_reint_create.min,gauge,,request,,Minimum number of MDS re-integration create requests from MDT,0,lustre,mds mdt mds reint create min,,
lustre.mds.mdt.mds_reint_create.sum,gauge,,request,,Total number of MDS re-integration create requests from MDT,0,lustre,mds mdt mds reint create sum,,
lustre.mds.mdt.mds_reint_create.sumsq,gauge,,,,Sum of squares for MDS re-integration create requests from MDT,0,lustre,mds mdt mds reint create sumsq,,
lustre.mds.mdt.mds_reint_open.count,count,,,,Number of MDS re-integration open operations from MDT,0,lustre,mds mdt mds reint open count,,
lustre.mds.mdt.mds_reint_open.max,gauge,,request,,Maximum number of MDS re-integration open requests from MDT,0,lustre,mds mdt mds reint open max,,
lustre.mds.mdt.mds_reint_open.min,gauge,,request,,Minimum number of MDS re-integration open requests from MDT,0,lustre,mds mdt mds reint open min,,
lustre.mds.mdt.mds_reint_open.sum,gauge,,request,,Total number of MDS re-integration open requests from MDT,0,lustre,mds mdt mds reint open sum,,
lustre.mds.mdt.mds_reint_open.sumsq,gauge,,,,Sum of squares for MDS re-integration open requests from MDT,0,lustre,mds mdt mds reint open sumsq,,
lustre.mds.mdt.mds_reint_setattr.count,count,,,,Number of MDS re-integration setattr operations from MDT,0,lustre,mds mdt mds reint setattr count,,
lustre.mds.mdt.mds_reint_setattr.max,gauge,,request,,Maximum number of MDS re-integration setattr requests from MDT,0,lustre,mds mdt mds reint setattr max,,
lustre.mds.mdt.mds_reint_setattr.min,gauge,,request,,Minimum number of MDS re-integration setattr requests from MDT,0,lustre,mds mdt mds reint setattr min,,
lustre.mds.mdt.mds_reint_setattr.sum,gauge,,request,,Total number of MDS re-integration setattr requests from MDT,0,lustre,mds mdt mds reint setattr sum,,
lustre.mds.mdt.mds_reint_setattr.sumsq,gauge,,,,Sum of squares for MDS re-integration setattr requests from MDT,0,lustre,mds mdt mds reint setattr sumsq,,
lustre.mds.mdt.mds_reint_setxattr.count,count,,,,Number of MDS re-integration setxattr operations from MDT,0,lustre,mds mdt mds reint setxattr count,,
lustre.mds.mdt.mds_reint_setxattr.max,gauge,,request,,Maximum number of MDS re-integration setxattr requests from MDT,0,lustre,mds mdt mds reint setxattr max,,
lustre.mds.mdt.mds_reint_setxattr.min,gauge,,request,,Minimum number of MDS re-integration setxattr requests from MDT,0,lustre,mds mdt mds reint setxattr min,,
lustre.mds.mdt.mds_reint_setxattr.sum,gauge,,request,,Total number of MDS re-integration setxattr requests from MDT,0,lustre,mds mdt mds reint setxattr sum,,
lustre.mds.mdt.mds_reint_setxattr.sumsq,gauge,,,,Sum of squares for MDS re-integration setxattr requests from MDT,0,lustre,mds mdt mds reint setxattr sumsq,,
lustre.mds.mdt.mds_reint_unlink.count,count,,,,Number of MDS re-integration unlink operations from MDT,0,lustre,mds mdt mds reint unlink count,,
lustre.mds.mdt.mds_reint_unlink.max,gauge,,request,,Maximum number of MDS re-integration unlink requests from MDT,0,lustre,mds mdt mds reint unlink max,,
lustre.mds.mdt.mds_reint_unlink.min,gauge,,request,,Minimum number of MDS re-integration unlink requests from MDT,0,lustre,mds mdt mds reint unlink min,,
lustre.mds.mdt.mds_reint_unlink.sum,gauge,,request,,Total number of MDS re-integration unlink requests from MDT,0,lustre,mds mdt mds reint unlink sum,,
lustre.mds.mdt.mds_reint_unlink.sumsq,gauge,,,,Sum of squares for MDS re-integration unlink requests from MDT,0,lustre,mds mdt mds reint unlink sumsq,,
lustre.mds.mdt.mds_statfs.count,count,,,,Number of MDS statfs operations from MDT,0,lustre,mds mdt mds statfs count,,
lustre.mds.mdt.mds_statfs.max,gauge,,microsecond,,Maximum MDS statfs operation time from MDT,0,lustre,mds mdt mds statfs max,,
lustre.mds.mdt.mds_statfs.min,gauge,,microsecond,,Minimum MDS statfs operation time from MDT,0,lustre,mds mdt mds statfs min,,
lustre.mds.mdt.mds_statfs.sum,gauge,,microsecond,,Total MDS statfs operation time from MDT,0,lustre,mds mdt mds statfs sum,,
lustre.mds.mdt.mds_statfs.sumsq,gauge,,,,Sum of squares for MDS statfs operation times from MDT,0,lustre,mds mdt mds statfs sumsq,,
lustre.mds.mdt.mds_sync.count,count,,,,Number of MDS sync operations from MDT,0,lustre,mds mdt mds sync count,,
lustre.mds.mdt.mds_sync.max,gauge,,microsecond,,Maximum MDS sync operation time from MDT,0,lustre,mds mdt mds sync max,,
lustre.mds.mdt.mds_sync.min,gauge,,microsecond,,Minimum MDS sync operation time from MDT,0,lustre,mds mdt mds sync min,,
lustre.mds.mdt.mds_sync.sum,gauge,,microsecond,,Total MDS sync operation time from MDT,0,lustre,mds mdt mds sync sum,,
lustre.mds.mdt.mds_sync.sumsq,gauge,,,,Sum of squares for MDS sync operation times from MDT,0,lustre,mds mdt mds sync sumsq,,
lustre.mds.mdt.obd_ping.count,count,,,,Number of OBD ping operations from MDT,0,lustre,mds mdt obd ping count,,
lustre.mds.mdt.obd_ping.max,gauge,,microsecond,,Maximum OBD ping operation time from MDT,0,lustre,mds mdt obd ping max,,
lustre.mds.mdt.obd_ping.min,gauge,,microsecond,,Minimum OBD ping operation time from MDT,0,lustre,mds mdt obd ping min,,
lustre.mds.mdt.obd_ping.sum,gauge,,microsecond,,Total OBD ping operation time from MDT,0,lustre,mds mdt obd ping sum,,
lustre.mds.mdt.obd_ping.sumsq,gauge,,,,Sum of squares for OBD ping operation times from MDT,0,lustre,mds mdt obd ping sumsq,,
lustre.mds.mdt.ost_set_info.count,count,,,,Number of OST set info operations from MDT,0,lustre,mds mdt ost set info count,,
lustre.mds.mdt.ost_set_info.max,gauge,,microsecond,,Maximum OST set info operation time from MDT,0,lustre,mds mdt ost set info max,,
lustre.mds.mdt.ost_set_info.min,gauge,,microsecond,,Minimum OST set info operation time from MDT,0,lustre,mds mdt ost set info min,,
lustre.mds.mdt.ost_set_info.sum,gauge,,microsecond,,Total OST set info operation time from MDT,0,lustre,mds mdt ost set info sum,,
lustre.mds.mdt.ost_set_info.sumsq,gauge,,,,Sum of squares for OST set info operation times from MDT,0,lustre,mds mdt ost set info sumsq,,
lustre.mds.mdt.req_active.count,count,,,,Number of active requests from MDT,0,lustre,mds mdt req active count,,
lustre.mds.mdt.req_active.max,gauge,,request,,Maximum number of active requests from MDT,0,lustre,mds mdt req active max,,
lustre.mds.mdt.req_active.min,gauge,,request,,Minimum number of active requests from MDT,0,lustre,mds mdt req active min,,
lustre.mds.mdt.req_active.sum,gauge,,request,,Total number of active requests from MDT,0,lustre,mds mdt req active sum,,
lustre.mds.mdt.req_active.sumsq,gauge,,,,Sum of squares for number of active requests from MDT,0,lustre,mds mdt req active sumsq,,
lustre.mds.mdt.req_qdepth.count,count,,,,Number of queue depth requests from MDT,0,lustre,mds mdt req qdepth count,,
lustre.mds.mdt.req_qdepth.max,gauge,,request,,Maximum number of queue depth requests from MDT,0,lustre,mds mdt req qdepth max,,
lustre.mds.mdt.req_qdepth.min,gauge,,request,,Minimum number of queue depth requests from MDT,0,lustre,mds mdt req qdepth min,,
lustre.mds.mdt.req_qdepth.sum,gauge,,request,,Total number of queue depth requests from MDT,0,lustre,mds mdt req qdepth sum,,
lustre.mds.mdt.req_qdepth.sumsq,gauge,,,,Sum of squares for number of queue depth requests from MDT,0,lustre,mds mdt req qdepth sumsq,,
lustre.mds.mdt.req_timeout.count,count,,,,Number of timeout requests from MDT,0,lustre,mds mdt req timeout count,,
lustre.mds.mdt.req_timeout.max,gauge,,second,,Maximum number of timeout requests from MDT,0,lustre,mds mdt req timeout max,,
lustre.mds.mdt.req_timeout.min,gauge,,second,,Minimum number of timeout requests from MDT,0,lustre,mds mdt req timeout min,,
lustre.mds.mdt.req_timeout.sum,gauge,,second,,Total number of timeout requests from MDT,0,lustre,mds mdt req timeout sum,,
lustre.mds.mdt.req_timeout.sumsq,gauge,,,,Sum of squares for number of timeout requests from MDT,0,lustre,mds mdt req timeout sumsq,,
lustre.mds.mdt.req_waittime.count,count,,,,Number of wait time requests from MDT,0,lustre,mds mdt req waittime count,,
lustre.mds.mdt.req_waittime.max,gauge,,microsecond,,Maximum number of wait time requests from MDT,0,lustre,mds mdt req waittime max,,
lustre.mds.mdt.req_waittime.min,gauge,,microsecond,,Minimum number of wait time requests from MDT,0,lustre,mds mdt req waittime min,,
lustre.mds.mdt.req_waittime.sum,gauge,,microsecond,,Total number of wait time requests from MDT,0,lustre,mds mdt req waittime sum,,
lustre.mds.mdt.req_waittime.sumsq,gauge,,,,Sum of squares for number of wait time requests from MDT,0,lustre,mds mdt req waittime sumsq,,
lustre.mds.mdt.reqbuf_avail.count,count,,,,Number of buffer availability requests from MDT,0,lustre,mds mdt reqbuf avail count,,
lustre.mds.mdt.reqbuf_avail.max,gauge,,buffer,,Maximum number of buffer availability requests from MDT,0,lustre,mds mdt reqbuf avail max,,
lustre.mds.mdt.reqbuf_avail.min,gauge,,buffer,,Minimum number of buffer availability requests from MDT,0,lustre,mds mdt reqbuf avail min,,
lustre.mds.mdt.reqbuf_avail.sum,gauge,,buffer,,Total number of buffer availability requests from MDT,0,lustre,mds mdt reqbuf avail sum,,
lustre.mds.mdt.reqbuf_avail.sumsq,gauge,,,,Sum of squares for number of buffer availability requests from MDT,0,lustre,mds mdt reqbuf avail sumsq,,
lustre.mgs.exports.tgtreg.count,count,,,,Number of target registrations from MGS exports,0,lustre,mgs exports tgtreg count,,
lustre.net.drop_count,count,,,,Number of dropped network packets,0,lustre,net drop count,,
lustre.net.drop_length,gauge,,byte,,Total bytes of dropped network packets,0,lustre,net drop length,,
lustre.net.errors,count,,,,Number of network errors,0,lustre,net errors,,
lustre.net.local.dropped_stats.ack,count,,,,Number of dropped ACK messages on local network,0,lustre,net local dropped ack,,
lustre.net.local.dropped_stats.get,count,,,,Number of dropped GET messages on local network,0,lustre,net local dropped get,,
lustre.net.local.dropped_stats.hello,count,,,,Number of dropped HELLO messages on local network,0,lustre,net local dropped hello,,
lustre.net.local.dropped_stats.put,count,,,,Number of dropped PUT messages on local network,0,lustre,net local dropped put,,
lustre.net.local.dropped_stats.reply,count,,,,Number of dropped REPLY messages on local network,0,lustre,net local dropped reply,,
lustre.net.local.health_stats.aborted,count,,,,Number of aborted operations on local network,0,lustre,net local health aborted,,
lustre.net.local.health_stats.dropped,count,,,,Number of dropped operations on local network,0,lustre,net local health dropped,,
lustre.net.local.health_stats.error,count,,,,Number of errors on local network,0,lustre,net local health error,,
lustre.net.local.health_stats.fatal_error,count,,,,Number of fatal errors on local network,-1,lustre,net local health fatal error,,
lustre.net.local.health_stats.health_value,gauge,,,,Local network interface health score (1000=healthy),1,lustre,net local health value,,
lustre.net.local.health_stats.interrupts,count,,,,Number of interrupts on local network,0,lustre,net local health interrupts,,
lustre.net.local.health_stats.next_ping,gauge,,second,,Time until next ping on local network,0,lustre,net local health next ping,,
lustre.net.local.health_stats.no_route,count,,,,Number of no route errors on local network,0,lustre,net local health no route,,
lustre.net.local.health_stats.ping_count,count,,,,Number of local network pings,0,lustre,net local ping count,,
lustre.net.local.health_stats.timeouts,count,,,,Number of local network timeouts,0,lustre,net local timeouts,,
lustre.net.local.lnd_tunables.conns_per_peer,gauge,,,,Number of connections per peer on local network,0,lustre,net local lnd conns per peer,,
lustre.net.local.lnd_tunables.timeout,gauge,,second,,Local network timeout value,0,lustre,net local lnd timeout,,
lustre.net.local.lnd_tunables.tos,gauge,,,,Type of Service value for local network,0,lustre,net local lnd tos,,
lustre.net.local.received_stats.ack,count,,,,Number of received ACK messages on local network,0,lustre,net local received ack,,
lustre.net.local.received_stats.get,count,,,,Number of received GET messages on local network,0,lustre,net local received get,,
lustre.net.local.received_stats.hello,count,,,,Number of received HELLO messages on local network,0,lustre,net local received hello,,
lustre.net.local.received_stats.put,count,,,,Number of received PUT messages on local network,0,lustre,net local received put,,
lustre.net.local.received_stats.reply,count,,,,Number of received REPLY messages on local network,0,lustre,net local received reply,,
lustre.net.local.sent_stats.ack,count,,,,Number of sent ACK messages on local network,0,lustre,net local sent ack,,
lustre.net.local.sent_stats.get,count,,,,Number of sent GET messages on local network,0,lustre,net local sent get,,
lustre.net.local.sent_stats.hello,count,,,,Number of sent HELLO messages on local network,0,lustre,net local sent hello,,
lustre.net.local.sent_stats.put,count,,,,Number of sent PUT messages on local network,0,lustre,net local sent put,,
lustre.net.local.sent_stats.reply,count,,,,Number of sent REPLY messages on local network,0,lustre,net local sent reply,,
lustre.net.local.statistics.drop_count,count,,,,Number of local network packets dropped,0,lustre,net local drop count,,
lustre.net.local.statistics.recv_count,count,,,,Number of local network packets received,0,lustre,net local recv count,,
lustre.net.local.statistics.send_count,count,,,,Number of local network packets sent,0,lustre,net local send count,,
lustre.net.local.status,gauge,,,,Status of local network interface,0,lustre,net local status,,
lustre.net.local.tunables.credits,gauge,,,,Number of credits available on local network,0,lustre,net local tunables credits,,
lustre.net.local.tunables.peer_buffer_credits,gauge,,,,Number of peer buffer credits on local network,0,lustre,net local tunables peer buffer credits,,
lustre.net.local.tunables.peer_credits,gauge,,,,Number of peer credits on local network,0,lustre,net local tunables peer credits,,
lustre.net.local.tunables.peer_timeout,gauge,,second,,Peer timeout value on local network,0,lustre,net local tunables peer timeout,,
lustre.net.local_aborted_count,count,,,,Number of locally aborted network operations,0,lustre,net local aborted count,,
lustre.net.local_dropped_count,count,,,,Number of locally dropped network packets,0,lustre,net local dropped count,,
lustre.net.local_error_count,count,,,,Number of local network errors,0,lustre,net local error count,,
lustre.net.local_interrupt_count,count,,,,Number of local network interrupts,0,lustre,net local interrupt count,,
lustre.net.local_no_route_count,count,,,,Number of local no route errors,0,lustre,net local no route count,,
lustre.net.local_timeout_count,count,,,,Number of local network timeouts,0,lustre,net local timeout count,,
